Timestamp, Joint, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW
0.462,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.462,Body_SpineLower,-0.019813,-0.011406,-0.010363,-0.123643,0.818340,-0.439882,0.348621
0.462,Hand_Thumb1,-0.037634,-0.023896,-0.021693,-0.208876,0.547159,-0.701709,0.405699
0.462,Body_SpineUpper,-0.056365,-0.049508,-0.026534,-0.233516,0.612872,-0.692024,0.301599
0.462,Body_Chest,-0.080018,-0.072983,-0.028085,-0.233583,0.539508,-0.715916,0.376609
0.462,Body_Neck,-0.094770,-0.007223,-0.023250,-0.302952,0.951348,-0.026717,-0.049436
0.462,Body_Head,-0.125156,-0.028707,-0.019122,-0.604781,0.793827,0.016924,-0.061586
0.462,Body_LeftShoulder,-0.131416,-0.051795,-0.017267,-0.715169,0.693038,0.025288,-0.087132
0.462,Body_LeftScapula,-0.094425,-0.002511,-0.001704,-0.376587,0.924089,0.028363,-0.058632
0.462,Body_LeftArmUpper,-0.124492,-0.032147,0.001983,-0.822833,0.562957,0.068900,-0.035767
0.462,Body_LeftArmLower,-0.114791,-0.057478,-0.000006,-0.948411,0.283362,0.126660,-0.064657
0.462,Hand_Ring1,-0.087561,-0.006446,0.017242,-0.377863,0.917739,0.084872,-0.088151
0.462,Body_RightShoulder,-0.114467,-0.033722,0.021002,-0.800350,0.576186,0.162612,-0.031741
0.462,Hand_Ring3,-0.107039,-0.058189,0.015133,-0.943100,0.265376,0.198627,0.026190
0.462,Hand_Pinky0,-0.033638,-0.009299,0.022705,-0.018312,0.968042,0.207036,-0.140343
0.462,Body_RightArmLower,-0.076901,-0.013516,0.034606,-0.327499,0.921906,0.172242,-0.114749
0.462,Hand_Pinky2,-0.099924,-0.033028,0.037601,-0.700647,0.658412,0.266441,-0.067799
0.462,Body_LeftHandPalm,-0.100105,-0.052253,0.031905,-0.843007,0.440227,0.306329,0.041248
0.462,Hand_ThumbTip,-0.094958,-0.091934,-0.030996,-0.233583,0.539508,-0.715916,0.376609
0.462,Hand_IndexTip,-0.131527,-0.073775,-0.014950,-0.715169,0.693038,0.025288,-0.087132
